provincia_id,provincia,municipio,sede,tipo,direccion,telefono,email,lat,lon
12, La Pampa,GUATRACHE ,,Oficina de empleo,"ATE. BROWN 598, PB(6311)",02302 - 481091 Int 45,oeguatrache@trabajo.gob.ar,-37.6687126,-63.5415382
12, La Pampa,INTENDENTE ALVEAR ,,Oficina de empleo,"AVENIDA SAN MARTIN Nro 753, PB(6221)",02931-430650,oeintalvear@trabajo.gob.ar,-35.236515,-63.59082789999999
12, La Pampa,LA ADELA ,,Oficina de empleo,"AV LIBERTADOR 900, PB(8138)",02954 494155,oelaadela@trabajo.gob.ar,-38.97737499999999,-64.0818329
12, La Pampa,LONQUIMAY ,,Unidad de empleo,"SAN MARTIN 382, PB(6352)",02953-453130,uelonquimay@trabajo.gob.ar,-36.4663696,-63.62183
12, La Pampa,MACACHIN ,,Unidad de empleo,"BUENOS AIRES 321, PB(6307)",02331-498256,pendiente,-37.1502686,-63.64928819999999
12, La Pampa,RANCUL ,,Oficina de empleo,"AV. COLON 600, PB(6214)",02954-451586,oerancul@trabajo.gob.ar,-35.0696793,-64.6819687
12, La Pampa,SANTA ROSA ,,Oficina de empleo,"LISANDRO DE LA TORRE 46, PB(6300)",02954- 381991 / 92 / 93,oesantarosalp@trabajo.gob.ar,,
12, La Pampa,TOAY ,,Oficina de empleo,"AV. 9 DE JULIO 514, PB(6303)",02338-432453,oetoay@trabajo.gob.ar,,
12, La Pampa,VICTORICA ,,Oficina de empleo,"CALLE 19 ESQUINA 18, PB(6319)",02317-422751,oevictorica@trabajo.gob.ar,-36.2161713,-65.4323502
13, La Rioja,ARAUCO ,,Oficina de empleo,"SAN MARTIN 315 ESQUINA 9 DE JULIO, PB(5310)",03827-420115 interno 33,oearauco@trabajo.gob.ar,-28.5685844,-66.80146789999999
13, La Rioja,CASTRO BARROS ,,Unidad de empleo,"AV. CASTRO BARROS S/, PB(5276)",03822-15520155,pendiente,-30.5831909,-65.7339478
13, La Rioja,CHAMICAL ,,Oficina de empleo,"HIPOLITO IRIGOYEN 153 , PB(5380)",03826-423682,oechamical@trabajo.gob.ar,-30.36156459999999,-66.31504819999999
13, La Rioja,CHILECITO ,,Oficina de empleo,"GOBERNADOR MOTTA 41, PB(5360)",03825-429664,oechilecito@trabajo.gob.ar,-29.1659603,-67.5
13, La Rioja,CNEL FELIPE VARELA (VILLA UNION) ,,Oficina de empleo,"NICOLAS DAVILA S/N, PB(5350)",03825-470546,oevillaunion@trabajo.gob.ar,-29.3005409,-68.20037839999999
13, La Rioja,FAMATINA ,,Unidad de empleo,"PRESBITERO RAMON DIAZ S/N, PB(5365)",03825-493336 /493020,uefamatina@trabajo.gob.ar,-28.9160194,-67.5164795
13, La Rioja,GENERAL ANGEL VICENTE PEÑALOZA ,,Unidad de empleo,"SAN NICOLAS DE BARI ESQ. BENJAMIN DE LA VEGA., PB(5385)",03821-420289 int 224,ueavpeÑaloza@trabajo.gob.ar,-30.2837165,-66.712915
13, La Rioja,GENERAL BELGRANO ,,Oficina de empleo,"CASTRO BARROS S/N, PB(5383)",03826-491620,oegralbelgrano@trabajo.gob.ar,-30.5831909,-65.7339478
13, La Rioja,GENERAL JUAN FACUNDO QUIROGA ,,Unidad de empleo,"AV. LOS CAUDILLOS S/, PB(5385)",03826-490450,uejfquiroga@trabajo.gob.ar,-30.8414135,-66.90349359999999
13, La Rioja,GENERAL LAMADRID ,,Unidad de empleo,"SAN MARTIN S/, PB(5355)",03825 497020.,uegenerallamadrid@trabajo.gob.ar,-28.8608802,-68.62010719999999
13, La Rioja,GENERAL OCAMPO ,,Unidad de empleo,"BELGRANO 244, PB(5274)",0380-4380468,uegocampo@trabajo.gob.ar,-29.4128001,-66.8559803
13, La Rioja,INDEPENDENCIA ,,Unidad de empleo,"25 DE MAYO 406, PB(5386)",0380-4325441,pendiente,-29.4128001,-66.8559803
13, La Rioja,LA RIOJA ,,Oficina de empleo,"AVDA. RIVADAVIA Nro 1116, PB(5300)",0380-4433033,oelarioja@trabajo.gob.ar,-29.4128001,-66.8559803
13, La Rioja,ROSARIO VERA PEÑALOZA (CHEPES) ,,Oficina de empleo,"AV. BELGRANO SUR S/N, PB(5470)",03821-665227,oechepes@trabajo.gob.ar,-31.3363895,-66.5918427
13, La Rioja,SAN BLAS DE LOS SAUCES ,,Unidad de empleo,"RUTA 40 S/, PB(5329)",03827-15401317,pendiente,,
13, La Rioja,SAN MARTIN ,,Unidad de empleo,"AVDA 25 DE MAYO S/N ESQ. SARMIENTO S/N, PB(5300)",0381-491340,uesanmartinlr@trabajo.gob.ar,-29.4128001,-66.8559803
13, La Rioja,SANAGASTA ,,Unidad de empleo,"JUSTINA GARCIA S/N, PB(5301)",0380-154328097,oesanagasta@trabajo.gob.ar,-29.266667,-67.01666700000001
13, La Rioja,VINCHINA ,,Unidad de empleo,"AV. CARLOS SAUL MENEM S/N, PB(5357)",0380-154603262,uevinchina@trabajo.gob.ar,-28.7677002,-68.1674194
14, Mendoza,GENERAL ALVEAR ,,Oficina de empleo,"SARMIENTO 35, PB(5620)",02625-422490,oegeneralalvear@trabajo.gob.ar,-34.9740067,-67.6856918
14, Mendoza,GODOY CRUZ ,,Oficina de empleo,"SAN MARTIN Y RIVADAVIA, PB(5501)",0261-4133131/3260/61,oegodoycruz@trabajo.gob.ar,,
14, Mendoza,GUAYMALLEN ,,Oficina de empleo,"MARINOS ARGENTINOS 1664 ESQ. ALLAYME, PB(5519)",0261-4311404/4325109,oeguaymallen@trabajo.gob.ar,-32.8765331,-68.6916501
14, Mendoza,JUNIN ,,Oficina de empleo,"DEFENSA Y 25 DE MAYO S/N, PB(5573)",0263 - 4421850,oejuninmdza@trabajo.gob.ar,-33.1484985,-68.48603059999999
14, Mendoza,LA PAZ ,,Oficina de empleo,"BELGRANO Y GALIGNIANA, PB(5590)",02626-421400,oelapaz@trabajo.gob.ar,-33.4597893,-67.5490112
14, Mendoza,LAS HERAS ,,Oficina de empleo,"SAN MIGUEL 1434, PB(5539)",0261-4309594/4301007,oelasheras@trabajo.gob.ar,,
14, Mendoza,LAVALLE ,,Oficina de empleo,"MORENO ESQUINA FLEMING, VILLA TULUMAYA LAVALLE MZA, PB(5533)",0261-4941958,oelavalle@trabajo.gob.ar,-32.6074249,-67.57085359999999
14, Mendoza,LUJAN DE CUYO ,,Oficina de empleo,"SAN MARTIN 250, PB(5507)",0261-4989945,oelujandecuyo@trabajo.gob.ar,,
14, Mendoza,MAIPU ,,Oficina de empleo,"CALLE LEMOS Nro 56, PB(5515)",0261-4976202,oemaipu@trabajo.gob.ar,-32.9672203,-68.7826614
14, Mendoza,MALARGUE ,,Oficina de empleo,"SATURNINO TORRES Y ADOLFO PUEBLA, PB(5613)",0260-4470996 / 0260-4574638,oemalargue@trabajo.gob.ar,-35.4721298,-69.5808716
14, Mendoza,MENDOZA CAPITAL ,,Oficina de empleo,"LAS HERAS Y BELGRANO, PB(5500)",0261-4232567,oemendoza@trabajo.gob.ar,,
14, Mendoza,RIVADAVIA ,,Oficina de empleo,"RUTA 62 S/N, ENTRE CALLE SARMIENTO Y BRANDSEN., PB(5577)",0263-4444549,oerivadaviamza@trabajo.gob.ar,-33.1842003,-68.46679689999999
14, Mendoza,SAN CARLOS ,,Oficina de empleo,"SIXTO VIDELA Y JULIO BALMACEDA, PB(5569)",02622-15411159,oesancarlosmza@trabajo.gob.ar,-33.7738457,-69.0417938
14, Mendoza,SAN MARTIN ,,Oficina de empleo,"ALTE BROWN 50, PB(5570)",0263-4451201,oesanmartinmza@trabajo.gob.ar,,
14, Mendoza,SAN RAFAEL ,,Oficina de empleo,"DAY 221, PB(5600)",0260-4449278,oesanrafael@trabajo.gob.ar,,
14, Mendoza,SANTA ROSA ,,Oficina de empleo,"SAN MARTIN S/, PB(5596)",0263-154527276,oesantarosamza@trabajo.gob.ar,-33.2536697,-68.1489639
14, Mendoza,TUNUYAN ,,Oficina de empleo,"ARGENTINA S/N, PB(5560)",02622 - 423640,oetunuyan@trabajo.gob.ar,-33.571167,-69.0132141
14, Mendoza,TUPUNGATO ,,Oficina de empleo,"LAPRIDA 35, PB(5561)",02622-489585,oetupungato@trabajo.gob.ar,-33.3654785,-69.13421629999999
15, Misiones,25 DE MAYO ,,Oficina de empleo,"SAN MARTIN S/N, PB(6363)",03755-493222,oe25demayomis@trabajo.gob.ar,-27.3771896,-54.743454
15, Misiones,APOSTOLES ,,Oficina de empleo,"MALVINAS ARGENTINAS 643 (PREDIO EXPO YERBA), PB(3350)",03758-422798,oeapostoles@trabajo.gob.ar,-27.9143324,-55.7549223
15, Misiones,ARISTOBULO DEL VALLE ,,Oficina de empleo,"AV. DE LAS AMERICAS 1349, PB(3364)",03755-15213888,oeadelvalle@trabajo.gob.ar,-27.0974693,-54.8964386
15, Misiones,CAMPO GRANDE ,,Oficina de empleo,"FRAY LUIS BELTRAN 177, PB(3362)",03755-499079,oecampogrande@trabajo.gob.ar,-27.2048149,-54.9783745
15, Misiones,CAMPO VIERA ,,Oficina de empleo,"AVENIDA DEL TE 94, PB(3362)",03755-497435,oecampoviera@trabajo.gob.ar,-27.3309593,-55.0536194
15, Misiones,COLONIA WANDA ,,Oficina de empleo,"AV. ALEM S/N, PB(3376)",03757-470295,oecoloniawanda@trabajo.gob.ar,-25.9711971,-54.5641518
15, Misiones,ELDORADO ,,Oficina de empleo,"DINAMARCA 75 KM 8,5, PB(3380)",03751-421600,oeeldorado@trabajo.gob.ar,-26.4104119,-54.613139
15, Misiones,GARUPA ,,Oficina de empleo,"AV SAN MARTIN Y BELGRANO, PB(3304)",03764 300019,oegarupa@trabajo.gob.ar,-27.4838337,-55.82986289999999
15, Misiones,JARDIN AMERICA ,,Oficina de empleo,"LIBERTAD 24, PB(3328)",03743-460101,oejardinamerica@trabajo.gob.ar,-27.0431973,-55.2270686
15, Misiones,L. N. ALEM ,,Oficina de empleo,"SARMIENTO 251 , PB(3315)",03754-421661,oelnalem@trabajo.gob.ar,-26.9377146,-54.4342138
15, Misiones,MOJON GRANDE ,,Unidad de empleo,"AV. SAN MARTIN S/N, PB(3315)",03754 - 497025,uemojongrande@trabajo.gob.ar,-27.7166691,-55.1666718
15, Misiones,MONTECARLO ,,Oficina de empleo,"AV. EL LIBERTADOR 1274, PB(3384)",03751- 480835,oemontecarlo@trabajo.gob.ar,-26.5667648,-54.7660458
15, Misiones,OBERA ,,Oficina de empleo,"CHACO Y LARREA, PB(3360)",03755- 405191,oeobera@trabajo.gob.ar,,
15, Misiones,POSADAS ,,Oficina de empleo,"AV. ROQUE PEREZ 1651, PB(3300)",03764 434254,oeposadas@trabajo.gob.ar,-27.3621374,-55.90087459999999
15, Misiones,PUERTO IGUAZU ,,Oficina de empleo,"ANTARTIDA ARGENTINA Y VERA PEÑALOZA S/N, PB(3370)",03757-421515,oepuertoiguazu@trabajo.gob.ar,-25.5971635,-54.578599
15, Misiones,PUERTO LIBERTAD ,,Oficina de empleo,"AVENIDA JUAN DOMINGO PERON Y CALLE ENTRE RIOS. (S/N), PB(3374)",03757-15574954,oeplibertad@trabajo.gob.ar,-25.9195118,-54.5854912
15, Misiones,SAN IGNACIO ,,Oficina de empleo,"SAN MARTIN 605, PB(3322)",03764 470130,oesanignacio@trabajo.gob.ar,-27.0344201,-55.2338639
15, Misiones,SAN JAVIER ,,Oficina de empleo,"SARMIENTO Y SAN MARTIN S/N, PB(3357)",03754-483124,oesanjavier@trabajo.gob.ar,-27.8719559,-55.1389084
15, Misiones,SAN JOSE ,,Unidad de empleo,"AV. 9 DE JULIO Y CENTENARIO, PB(3306)",03758 492069,uesanjosemis@trabajo.gob.ar,-27.7701029,-55.7804759
15, Misiones,SAN PEDRO ,,Oficina de empleo,"MARTIN MIGUEL DE GUEMES S/N, PB(3364)",NO POSEE,pendiente,-26.6308594,-54.1131592
15, Misiones,SAN VICENTE ,,Oficina de empleo,"ABEL SIÑUKA 68 EX CONGRESO, PB(3356)",03755-461605,oesanvicente@trabajo.gob.ar,-26.9952164,-54.4857788
15, Misiones,SANTA ANA ,,Unidad de empleo,"SAN MARTIN Y BELGRANO , PB(3316)",03764-497014,uesantaana@trabajo.gob.ar,-27.369284,-55.5819182
15, Misiones,SANTO PIPO ,,Oficina de empleo,"AV. SAN MARTIN S/N, 1ro (3326)",0376 154640945,oesantopipo@trabajo.gob.ar,-27.1413803,-55.4095688
16, Neuquén,ALUMINE ,,Unidad de empleo,"CACIQUE SAIHUEQUE Y GREGLIOS ALVAREZ, PB(8345)",02942-496183,uealumine@trabajo.gob.ar,-39.2349739,-70.9225082
16, Neuquén,CENTENARIO ,,Oficina de empleo,"SAN MARTIN E INTENDENTE PONS , PB(8309)",0299 - 4891023 int. 144,oecentenario@trabajo.gob.ar,-38.8298111,-68.12200159999999
16, Neuquén,CHOS MALAL ,,Oficina de empleo,"BELGRANO Nro 501, PB(8353)",02948 - 422342,oechosmalal@trabajo.gob.ar,,
16, Neuquén,JUNIN DE LOS ANDES ,,Unidad de empleo,"GINES PONTES 450, PB(8371)",02972-15471675 - 2944-911525,uejuninandes@trabajo.gob.ar,-39.944088,-71.07220459999999
16, Neuquén,LONCOPUE ,,Unidad de empleo,"AV. RIO AGRIO Y RIOS POSSE, PB(8349)",02942-666157,ueloncopue@trabajo.gob.ar,-38.0676308,-70.6173706
16, Neuquén,MARIANO MORENO ,,Unidad de empleo,"DOMINGO FAUSTINO SARMIENTO S/N, PB(8351)",02942-662440,uemarianomoreno@trabajo.gob.ar,-38.7325058,-70.010643
16, Neuquén,NEUQUEN ,,Oficina de empleo,"FELIX SAN MARTIN 1430, PB(8300)",(0299) 4491200 int. 4334 y 4304,oeneuquen@trabajo.gob.ar,,
16, Neuquén,PIC�N LEUF� ,,Unidad de empleo,"ENTRE RIOS Y LOS AROMOS, PB(8313)",0299-4048684,uepicunleufu@trabajo.gob.ar,-38.9524444,-68.0641389
16, Neuquén,PLAZA HUINCUL ,,Oficina de empleo,"PEDRO ROTTER S/N, PB(8318)",0299-4962836,oeplazahuincul@trabajo.gob.ar,,
16, Neuquén,RINCON DE LOS SAUCES ,,Oficina de empleo,"CATAMARCA 535, PB(8319)",0299-4886495,pendiente,-37.3865623,-68.91770939999999
16, Neuquén,SAN MARTIN DE LOS ANDES ,,Oficina de empleo,"CAPITAN DRURY 785 , PB(8370)",02972-423151 /429274,oesmdelosandes@trabajo.gob.ar,,
16, Neuquén,SAN PATRICIO DEL CHAÑAR ,,Unidad de empleo,"CALLE VILLA PEHUINA S/N LOTE 11 MZA 10, PB(8305)",0299-4879454,uespdelchañar@trabajo.gob.ar,-39.073889,-68.595
16, Neuquén,VILLA LA ANGOSTURA ,,Unidad de empleo,"C BELVEDERE 557, PB depto B (Once)(8407)",02944-488403,ueangostura@trabajo.gob.ar,-40.7634201,-71.6461411
16, Neuquén,ZAPALA ,,Oficina de empleo,"AVDA. ROCA 757, PB(8340)",02942-423493,oezapala@trabajo.gob.ar,-38.9023615,-70.06534049999999
17, Río Negro,ALLEN ,,Oficina de empleo,"SARMIENTO 23, PB(8328)",0298 4452501/4452502 Int. 244,oeallen@trabajo.gob.ar,-38.9657593,-67.8323364
17, Río Negro,CATRIEL ,,Oficina de empleo,"SAN MARTIN 59, PB(8307)",0299 4911333 / 0299 155560915,oecatriel@trabajo.gob.ar,-37.8814049,-67.8277054
17, Río Negro,CHOELE CHOEL ,,Unidad de empleo,"VILLEGAS 1207, PB(8360)",0299-4781445/62,pendiente,-39.2984021,-65.6580627
17, Río Negro,CIPOLLETTI ,,Oficina de empleo,"URQUIZA 530 , PB(8324)",02940-493132 /493007,oecipolletti@trabajo.gob.ar,,
17, Río Negro,COMALLO ,,Unidad de empleo,"SAN MARTIN S/N, PB(8416)",0294-4492813,pendiente,-41.0339317,-70.2740479
17, Río Negro,EL BOLSON ,,Oficina de empleo,"25 DE MAYO Y PADRE FELICIANO, PB(8430)",0294-0403326,oeelbolson@trabajo.gob.ar,-41.9677696,-71.5155106
17, Río Negro,GENERAL CONESA ,,Unidad de empleo,"LIBERTAD S'N, PB(8503)",0294-154613121,ueconesa@trabajo.gob.ar,-40.1037178,-64.45793909999999
17, Río Negro,GENERAL ROCA ,,Oficina de empleo,"AVENIDA SAN MARTIN 873, 1ro (8332)",02946-442615,oegeneralroca@trabajo.gob.ar,-39.0267525,-67.5751724
17, Río Negro,INGENIERO JACOBACCI ,,Unidad de empleo,"CONRADO VILLEGAS 26, PB(8418)",02920-699311,pendiente,-41.3285255,-69.5493011
17, Río Negro,LAMARQUE ,,Unidad de empleo,"RIVADAVIA 602, PB(8363)",02984- 436049,uelamarque@trabajo.gob.ar,-39.4196053,-65.700119
17, Río Negro,LUIS BELTRAN ,,Unidad de empleo,"CASA DE TUCUMAN 481, PB(8361)",0294-6411798,pendiente,-39.31514,-65.763763
17, Río Negro,RIO COLORADO ,,Oficina de empleo,"MORENO 559, PB(8138)",02946-480181,oeriocolorado@trabajo.gob.ar,,
17, Río Negro,SAN ANTONIO OESTE ,,Oficina de empleo,"SAN MARTIN 483, PB(8520)",02931-432349,oesanantonio@trabajo.gob.ar,-40.7302609,-64.950555
17, Río Negro,SAN CARLOS DE BARILOCHE ,,Oficina de empleo,"PERITO MORENO 1089, PB(8400)",02934-430406,oebariloche@trabajo.gob.ar,,
17, Río Negro,SIERRA COLORADA ,,Unidad de empleo,"TEOFANO ESTABLUM 827, PB(8534)",02944-15683595,pendiente,-40.5860405,-67.75776669999999
17, Río Negro,SIERRA GRANDE ,,Unidad de empleo,"CALLE 10 S7N, PB(8532)",02934-413498,pendiente,-41.6076927,-65.3549042
17, Río Negro,VIEDMA ,,Oficina de empleo,"ROCA 146, PB(8500)",02920-431400,oeviedma@trabajo.gob.ar,,
17, Río Negro,VILLA REGINA ,,Oficina de empleo,"VILLARINO 240, PB(8336)",02941-465735,oevillaregina@trabajo.gob.ar,,
18, Salta,CIUDAD DE SALTA ,,Oficina de empleo,"ESPAÑA 277 , PB(4400)",0387-4373263,oesalta@trabajo.gob.ar,,
18, Salta,CORONEL MOLDES ,,Oficina de empleo,"SAN MARTIN 369, PB(4421)",0387-4905327,oecmoldessalta@trabajo.gob.ar,,
18, Salta,EL QUEBRACHAL ,,Unidad de empleo,"AV. GENERAL MANUEL BELGRANO ESQUINA INTENDENTE RAMON TORNERO, PB(4452)",03877-491006,ueelquebrachal@trabajo.gob.ar,-25.3399696,-64.0173416
18, Salta,GENERAL GUEMES ,,Oficina de empleo,"9 DE JULIO ESQ. ISLA MALVINAS, 1ro (4430)",0387-4913337,oegeneralguemes@trabajo.gob.ar,-24.6672578,-65.0500647
18, Salta,JOAQUIN V. GONZALEZ ,,Oficina de empleo,"AV. GUEMES ESQ. RIVADAVIA, PB(4448)",03877-15432480,oejvgonzalez@trabajo.gob.ar,-25.1159042,-64.1300335
18, Salta,LAS LAJITAS ,,Oficina de empleo,"AVDA. MEXICO S/N, PB(4449)",03877-473428,oelaslajitas@trabajo.gob.ar,,
18, Salta,METAN ,,Oficina de empleo,"ALEM(O) Nro 55 , PB(4440)",03876-421576,oemetan@trabajo.gob.ar,,
18, Salta,PICHANAL ,,Oficina de empleo,"20 DE FEBRERO 465, PB(4534)",03878-493275,oepichanal@trabajo.gob.ar,-23.31667,-64.21667000000001
18, Salta,ROSARIO DE LA FRONTERA ,,Oficina de empleo,"SARMIENTO Y FIGUEROA ALCORTA , PB(4190)",03876-483755,oerdelafrontera@trabajo.gob.ar,-25.7986507,-64.9676514
18, Salta,ROSARIO DE LERMA ,,Oficina de empleo,"9 DE JULIO 7, PB(4405)",0387-4931115,oerdelerma@trabajo.gob.ar,,
18, Salta,SAN CARLOS ,,Unidad de empleo,"GRAL. GÜEMES S/N. MEDIDOR: Nro302, PB(4427)",0387 155368397,uesancarlos@trabajo.gob.ar,-25.931591,-65.9459229
18, Salta,SAN RAMON DE LA NUEVA ORAN ,,Oficina de empleo,"GÜEMES Y LAMADRID, PB(4530)",03878- 426052,oeoran@trabajo.gob.ar,,
18, Salta,TARTAGAL ,,Oficina de empleo,"BELGRANO 730, PB(4560)",03873-426590,oetartagal@trabajo.gob.ar,,
18, Salta,VAQUEROS ,,Unidad de empleo,"SAN MARTIN 1450, PB(4401)",0387 - 4901166,uevaqueros@trabajo.gob.ar,,
19, San Juan,25 DE MAYO ,,Oficina de empleo,"RAMON BARRERA Y 9 DE JULIO, PB(5443)",0264-4059472,oe25demayosj@trabajo.gob.ar,-32.0226272,-67.6662231
19, San Juan,9 DE JULIO ,,Oficina de empleo,"DIAGONAL SAN MARTIN Y DIAGONAL SARMIENTO, PB(5417)",0264 -4977022/78 Int. 118,oe9dejuliosj@trabajo.gob.ar,-31.6499996,-68.4000015
19, San Juan,ALBARDON ,,Oficina de empleo,"MITRE 1968, PB(5419)",0264-4911180,oealbardon@trabajo.gob.ar,-31.43644,-68.515289
19, San Juan,ANGACO ,,Oficina de empleo,"SAN MARTIN Y SEGOVIA, PB(5415)",0264-4972467,oeangaco@trabajo.gob.ar,-31.2249626,-68.0477509
19, San Juan,CALINGASTA ,,Oficina de empleo,"RAMON DIAZ S/N, PB(5403)",02648- 492005,oecalingasta@trabajo.gob.ar,-31.3184566,-69.42536160000002
19, San Juan,CAUCETE ,,Oficina de empleo,"GODOY CRUZ 630, PB(5442)",0264-154476334,oecaucete@trabajo.gob.ar,,
19, San Juan,CHIMAS OESTE ,,Oficina de empleo,"REMEDIOS ESCALADA DE SAN MARTIN 101, PB(5413)",0264-4313072 int. 140/147,oechimbasoeste@trabajo.gob.ar,-31.5272732,-68.5214081
19, San Juan,CHIMBAS ,,Oficina de empleo,"RUTA 40 Y RODRIGUEZ, PB(5413)",0264-4315449,oechimbas@trabajo.gob.ar,-31.4965964,-68.5317615
19, San Juan,CIUDAD DE SAN JUAN ,,Oficina de empleo,"RIVADAVIA 664 ESTE, PB(5400)",0264-4203877,oesanjuan@trabajo.gob.ar,-31.5272732,-68.5214081
19, San Juan,IGLESIA ,,Oficina de empleo,"BARRIO FEDERICO CANTONI CASA 20, PB(5465)",0264-7493200,oeiglesia@trabajo.gob.ar,-30.39916989999999,-69.2166214
19, San Juan,JACHAL ,,Oficina de empleo,"SAN MARTIN 662, PB(5460)",0264-7420003,oejachal@trabajo.gob.ar,-30.2414761,-68.7466965
19, San Juan,POCITO ,,Oficina de empleo,"ROBERTO VIDART 1073, PB(5427)",0264-4921818 In 126,oepocito@trabajo.gob.ar,-31.6833305,-68.5833511
19, San Juan,RAWSON ,,Oficina de empleo,"REPUBLICA DEL LIBANO 611 (OESTE), PB(5425)",0264-4283629,oerawsonsj@trabajo.gob.ar,-31.666657,-68.45316989999999
19, San Juan,RIVADAVIA ,,Oficina de empleo,"AV. LIBERTADOR 5141 OESTE, PB(5400)",0264-4334415,oerivadaviasj@trabajo.gob.ar,-31.5294819,-68.59405579999999
19, San Juan,SAN MARTIN ,,Oficina de empleo,"MODULOS COMERCIALES BARRIO PIE DE PALO, PB(5439)",0264-4971139,oesanmartinsj@trabajo.gob.ar,-31.5378744,-68.0954459
19, San Juan,SANTA LUCIA ,,Oficina de empleo,"HIPOLITO YRIGOYEN 2171, PB(5411)",0264-4250618,oesantalucia@trabajo.gob.ar,,
19, San Juan,SARMIENTO ,,Oficina de empleo,"MARTINEZ LOPEZ 67- (NORTE) V MEDIA AGUA, PB(5435)",0264-4941003 interno 227,oesarmiento@trabajo.gob.ar,-31.9826679,-68.4288483
19, San Juan,ULLUM ,,Oficina de empleo,"VALENTIN RUIZ S/N, PB(5409)",0264-4943100 int 303,oeullum@trabajo.gob.ar,-31.5272732,-68.5214081
19, San Juan,VALLE FERTIL ,,Oficina de empleo,"GENERAL ACHA 1052, PB(5449)",02646 - 420192,oevallefertil@trabajo.gob.ar,-30.9123768,-67.2847875
19, San Juan,ZONDA ,,Oficina de empleo,"RUTA PROVINCIAL 12 KM 24, PB(5401)",0264-4945045,oezonda@trabajo.gob.ar,,
20, San Luis,SAN LUIS ,,Oficina de empleo,"BOLIVAR 670, PB(5700)",02652-4447954,oesanluis@trabajo.gob.ar,,
21, Santa Cruz,CALETA OLIVIA ,,Oficina de empleo,"EVA PERON Y PASAJE DURAZNILLO, PB(9011)",0297-4850996,oecaletaolivia@trabajo.gob.ar,,
21, Santa Cruz,PICO TRUNCADO ,,Oficina de empleo,"VIAMONTE Nro 863, PB(9015)",0297- 4990638,oepicotruncado@trabajo.gob.ar,-46.7990112,-67.9669189
21, Santa Cruz,PUERTO DESEADO ,,Oficina de empleo,"SAN MARTIN 1137, PB(9050)",0297-4871359 Int. 16,oepdeseado@trabajo.gob.ar,-47.7491608,-65.8880386
21, Santa Cruz,PUERTO SAN JULIAN ,,Oficina de empleo,"SAN MARTIN 446, PB(9310)",02962-452353 int 131,oesanjulian@trabajo.gob.ar,,
22, Santa Fe,ALEJANDRA ,,Unidad de empleo,"THOMAS MOORE 1556, PB(3051)",03471-461204/461316/461326/461592,uealejandra@trabajo.gob.ar,-29.9098778,-59.8286591
22, Santa Fe,ARMSTRONG ,,Oficina de empleo,"SAN MARTIN 1565, PB(2508)",03468-498039/ 498301,oearmstrong@trabajo.gob.ar,-32.781292,-61.6024895
22, Santa Fe,AVELLANEDA ,,Oficina de empleo,"CALLE 21 2300, PB(3561)",03471-422008 int. 218,oeavellanedasantafe@trabajo.gob.ar,-29.116415,-59.65840909999999
22, Santa Fe,CAFFERATA ,,Unidad de empleo,"SAN MARTIN 697, PB(2643)",0341-4910357,uecafferata@trabajo.gob.ar,,
22, Santa Fe,CALCHAQUI ,,Oficina de empleo,"MITRE 240, PB(3050)",0341-4943053,oecalchaqui@trabajo.gob.ar,-29.8899651,-60.2862091
22, Santa Fe,CAÑADA DE GOMEZ ,,Oficina de empleo,"SARMIENTO 153, PB(2500)",03465-490388/106,oecañadadegomez@trabajo.gob.ar,,
22, Santa Fe,CAÑADA ROSQUIN ,,Oficina de empleo,"RIVADAVIA 593, PB(2454)",03464-422211/12 int 122,oecrosquin@trabajo.gob.ar,-31.6323891,-60.6994591
22, Santa Fe,CAPITAN BERMUDEZ ,,Oficina de empleo,"ECUADOR 16, PB(2154)",03465-422551,oecbermudez@trabajo.gob.ar,,
22, Santa Fe,CARCARAÑA ,,Oficina de empleo,"AVDA BELGRANO Y ROTONDA CAMPAÑA CENTENARIO, PB(2138)",03414-918066,oecarcaraña@trabajo.gob.ar,-31.6323891,-60.6994591
22, Santa Fe,CARRERAS ,,Unidad de empleo,"GARIBALDI 721, PB(2729)",0341-4931164,uecarreras@trabajo.gob.ar,-33.5987053,-61.3094177
22, Santa Fe,CASILDA ,,Oficina de empleo,"BV. OVIDIO LAGOS E YRIGOYEN (TERMINAL DE OMNIBUS), PB(2170)",03402-490262,oecasilda@trabajo.gob.ar,-33.0496216,-61.1663818
22, Santa Fe,CERES ,,Oficina de empleo,"AV. VICENTE CASARES 98, PB(2340)",0341-4718526,oeceres@trabajo.gob.ar,-29.8828106,-61.9491615
22, Santa Fe,CORONDA ,,Oficina de empleo,"SAN GERONIMO Y RIVADAVIA, PB(2240)",03471-15627235,oecoronda@trabajo.gob.ar,-31.9728813,-60.9193039
22, Santa Fe,EL ARAZA ,,Unidad de empleo,"PBTO. ANTONIO PERGOLESI Nro 960 , PB(3563)",03471 451001 (127),ueelaraza@trabajo.gob.ar,-31.6323891,-60.6994591
22, Santa Fe,EL TREBOL ,,Oficina de empleo,"AV. LIBERTAD 78, PB(2535)",03400-490038/490148,oeeltrebol@trabajo.gob.ar,-32.1980158,-61.70194999999999
22, Santa Fe,ESPERANZA ,,Oficina de empleo,"AARON CASTELLANOS 1543 , PB(3080)",0341-4951200,oeesperanza@trabajo.gob.ar,,
